date,dow,hour,trips,speed_mean,revenue_per_mile,z_trips,z_speed,z_rev_mile,anomaly_type
2019-11-27,2,4,1424,21.09186662797176,4.792392143195001,3.2293321500112286,1.4773372944460315,0.19370635058076904,High Demand
2019-11-28,3,2,3130,15.819417124266076,5.535117706471914,3.3987909418770177,-0.9781137240167874,0.6263337837481184,High Demand
2019-11-28,3,3,2181,17.206078932781555,5.193940335240917,3.997850030613312,-0.5839449714602067,0.13312581297935427,High Demand
2019-11-28,3,4,1800,18.96737827933412,4.989130956173289,3.3185781850790494,-1.898176748277974,0.9588561595098257,High Demand
2019-11-28,3,6,2339,18.06395981111097,5.110387529868635,-3.1519581266420076,2.3867004201957194,-1.0951472276938996,Low Demand
2019-11-28,3,7,3317,16.740025873911456,5.47162122595773,-3.063836362323921,3.0694012941287787,-1.7933307604588162,Low Demand
2019-11-28,3,8,4120,15.390274454388786,5.786073958408345,-3.311942495825346,3.396306286348223,-2.2871502131913695,Low Demand
2019-11-28,3,9,4851,15.37972708570724,5.825626802388752,-3.527797466936968,3.818318448479318,-2.5000520032699747,Low Demand
2019-11-28,3,10,5733,14.470965794309484,5.949219948353093,-3.442888291979628,3.674564618170233,-2.1110022137271924,Low Demand
2019-11-28,3,11,7080,12.978790821792032,6.1154482796959355,-3.109589694520024,3.144253319752427,-1.8740989114317592,Low Demand
2019-11-28,3,12,7559,12.21119031073439,6.274550541962915,-3.2926032780758367,2.7657305835550665,-1.4277484158141331,Low Demand
2019-11-28,3,13,8281,12.5929133438318,5.881400593610508,-3.1517264861228784,2.9053523763910913,-1.6407422686068882,Low Demand
2019-11-28,3,14,8350,12.516781189983556,6.0194996361553805,-3.1293686433023296,3.013127885131244,-1.2942429222175071,Low Demand
2019-11-28,3,15,8394,13.058919584613736,5.844431148824509,-3.0417652062692113,3.4387586521269258,-1.816263749785499,Low Demand
2019-11-28,3,17,7324,13.86636808852067,5.818148024289032,-3.3480826521331393,3.8504826082825976,-2.555660682302379,Low Demand
2019-11-28,3,18,7624,13.98909817966898,5.739927115924429,-3.367263569809937,3.8809906577378124,-2.7890586765546503,Low Demand
2019-11-28,3,19,7670,13.709771873812654,5.951290768333994,-3.2355176268657333,3.0971140099581373,-1.9501497850509029,Low Demand
2019-11-28,3,22,6947,14.083711153351452,5.94577340929392,-3.073189084431569,2.2191890131101384,-0.23839356302185344,Low Demand
2019-11-28,3,23,4708,15.015563115956606,5.731068791990958,-3.3366508137669877,1.8801262543144033,-0.19188990687584803,Low Demand
2019-11-29,4,0,2926,15.819617065866511,5.54594926946082,-3.212722401331955,1.23772538595751,0.07835758477026461,Low Demand
2019-11-29,4,5,1003,21.99993499137829,4.59509804261998,-3.6439303961513976,3.352514502867733,-1.66424234979284,Low Demand
2019-11-29,4,6,2104,18.46104019239867,5.188870786433393,-3.3316320305437372,3.4551162462394536,-0.4832523721242387,Low Demand
2019-11-29,4,8,4514,15.490829324499256,5.723519178024606,-3.055640456162862,3.980495137132989,-2.2271312614358476,Low Demand
2019-11-30,5,1,4179,15.184557952084386,5.830030131951457,-3.0752340926872948,2.129459559630737,-0.29536775013407335,Low Demand
2019-11-30,5,2,3295,15.470390193645292,5.761316441381892,-3.0715262527984817,1.9375752383420457,-0.5694369174982461,Low Demand
2019-12-13,4,20,16130,8.53358736372587,7.357472600143643,1.2611265074530655,-3.295253600421379,2.8583390481210733,Traffic Jam
2019-12-13,4,21,15986,9.213883672813193,7.004781844331576,1.178095996405463,-3.1893811213469134,2.1616156409983556,Traffic Jam
2019-12-24,1,6,2754,17.69190189580736,5.15122235083866,-3.0082866863203823,2.452537639364696,-0.9535728565067424,Low Demand
2019-12-24,1,19,8425,12.381657936918852,6.704842742776489,-3.193181635420016,1.3271637400800649,-0.19436759646119053,Low Demand
2019-12-24,1,20,7633,13.068513266746404,6.142393029779726,-3.2106819413235583,0.8043845499134997,0.07317678652478045,Low Demand
2019-12-25,2,5,703,23.597952172645137,4.349229643703388,-5.319570773523634,5.666414534041383,-2.88145392158208,Low Demand
2019-12-25,2,6,1152,22.06009654904487,4.691243025672072,-4.975051592156942,6.274056649121855,-2.842171166244073,Low Demand
2019-12-25,2,7,1611,20.988621257555653,4.806021671270222,-4.422020938593088,6.246750584594982,-3.493887480600009,Low Demand
